gene_names,cms_score,
CELF2-AS2,1.49059,
LINC01036,1.47905,
REG1A,1.47087,
REG1B,1.47087,
REG1CP,1.47087,
REG3A,1.47087,
REG3G,1.47087,
GEN1,1.46787,
SMC6,1.46787,
VSNL1,1.46787,
LOC102724804,1.46222,
MTERF3,1.46222,
PTDSS1,1.46222,
UQCRB,1.46222,
LOC105376351,1.45808,
KAT14,1.4549,
OVOL2,1.4549,
PET117,1.4549,
ASB6,1.45471,
C9orf50,1.45471,
NTMT1,1.45471,
CGRRF1,1.45406,
GMFB,1.45406,
MIR4763,1.45375,
MIRLET7A3,1.45375,
MIRLET7B,1.45375,
MIRLET7BHG,1.45375,
WBP11P1,1.44524,
LARP7,1.43761,
LOC105377372,1.43761,
MIR302A,1.43761,
MIR302B,1.43761,
MIR302C,1.43761,
MIR302CHG,1.43761,
MIR302D,1.43761,
MIR367,1.43761,
NEUROG2,1.43761,
ZGRF1,1.43761,
KRT19P2,1.43761,
MIR492,1.43761,
NDUFA12,1.43761,
BIN2,1.43761,
CELA1,1.43761,
GALNT6,1.43761,
MOXD2P,1.43674,
PRSS58,1.43674,
TRY2P,1.43674,
MIR6132,1.43674,
ST7,1.43674,
ST7-AS2,1.43674,
DCP2,1.43674,
REEP5,1.43674,
CXCL13,1.43674,
NMRAL2P,1.43674,
TRA2B,1.43674,
PKD2L1,1.43674,
SCD,1.43674,
MIR1262,1.43674,
LURAP1L,1.43487,
OR1B1,1.43256,
OR1J1,1.43256,
OR1J2,1.43256,
OR1J4,1.43256,
OR1L1,1.43256,
OR1L8,1.43256,
OR1N1,1.43256,
OR1N2,1.43256,
OR1Q1,1.43256,
GNGT1,1.43256,
LOC105375401,1.43256,
TFPI2,1.43256,
CDKL3,1.43256,
MIR3661,1.43256,
PPP2CA,1.43256,
UBE2B,1.43256,
DTNB,1.43256,
MIR4729,1.43256,
YPEL2,1.43256,
LOC100996263,1.43256,
MAN1A2,1.43256,
TENT5C,1.43256,
B3GALNT1,1.41216,
PPM1L,1.41216,
UHRF2,1.40893,
LINC02109,1.40893,
LINC00364,1.40893,
KHDC4,1.40893,
MIR6738,1.40893,
RXFP4,1.40893,
SCARNA4,1.40893,
ADAM30,1.40893,
NOTCH2,1.40893,
NOTCH2NLR,1.40893,
AKR7A2P1,1.40893,
LINC01356,1.40893,
SLC16A1,1.40893,
ASPM,1.40178,
ANKRD10,1.39681,
LINC00346,1.39681,
LINC00567,1.39681,
LOC105370362,1.39681,
FCGR1B,1.39573,
HIST2H2BA,1.39573,
LOC100996318,1.39573,
DLX5,1.39468,
DLX6,1.39468,
DLX6-AS1,1.39468,
SDHAF3,1.39468,
EPM2A,1.38887,
LOC101927480,1.38887,
LOC100132781,1.38594,
NUTM2G,1.38594,
PTMAP11,1.38594,
ZNF782,1.38594,
SPATA31C2,1.38594,
STXBP5,1.38594,
DIRC1,1.38594,
GULP1,1.38594,
MIR4699,1.38594,
SLC2A1,1.38594,
SLC2A1-AS1,1.38594,
HRNR,1.38594,
RPTN,1.38594,
TCHH,1.38594,
CNBD1,1.37225,
CITED2,1.36401,
LOC105373878,1.36401,
MIR6809,1.36401,
SNORA115,1.36401,
TNS1,1.36401,
CD28,1.36401,
ATP8B1,1.35751,
LOC100505549,1.35751,
NARS,1.35751,
DIAPH3-AS1,1.3569,
DIAPH3-AS2,1.3569,
BIK,1.35589,
MCAT,1.35589,
TSPO,1.35589,
TTLL12,1.35589,
ATP13A4-AS1,1.35542,
OPA1,1.35542,
OPA1-AS1,1.35542,
GRP,1.35542,
SEC11C,1.35542,
GPBP1,1.35501,
GPATCH4,1.3522,
IQGAP3,1.3522,
MEF2D,1.3522,
NAXE,1.3522,
TTC24,1.3522,
FREM3,1.35202,
GUSBP5,1.35202,
GPI,1.35202,
C8orf37,1.35057,
LINC01298,1.35057,
PLEKHF2,1.35057,
MIR6780A,1.35057,
RAMP2,1.35057,
RAMP2-AS1,1.35057,
PRSS37,1.34857,
SSBP1,1.34857,
TAS2R3,1.34857,
TAS2R4,1.34857,
TAS2R5,1.34857,
WEE2,1.34857,
WEE2-AS1,1.34857,
LINC02223,1.34683,
PARP12,1.33885,
TBXAS1,1.33885,
SAMD9,1.33876,
SAMD9L,1.33876,
GINM1,1.33876,
KATNA1,1.33876,
LATS1,1.33876,
PPIL4,1.33876,
RPS18P9,1.33876,
ZC3H12D,1.33876,
ANTXR2,1.33876,
PI4KA,1.33876,
POM121L4P,1.33876,
SERPIND1,1.33876,
TMEM191A,1.33876,
FAM170A,1.33333,
APLNR,1.33333,
LRRC55,1.33333,
TNKS1BP1,1.33333,
DEPDC1,1.32449,
DEPDC1-AS1,1.32449,
RPE65,1.32449,
GJA5,1.32449,
KLF4,1.31968,
LINC01509,1.31968,
CCNYL1,1.31968,
FZD5,1.31968,
MIR4775,1.31968,
PLEKHM3,1.31968,
OR52E4,1.31926,
OR52E5,1.31926,
OR52E6,1.31926,
OR52E8,1.31926,
OR52L1,1.31926,
OR52N1,1.31926,
OR52N2,1.31926,
OR56A3,1.31926,
OR56A5,1.31926,
ARHGAP26-IT1,1.30621,
BRWD1-AS1,1.30621,
BRWD1-AS2,1.30621,
HMGN1,1.30621,
LCA5L,1.30621,
MIR6508,1.30621,
WRB,1.30621,
GTF2F2,1.30621,
KCTD4,1.30621,
LOC101929259,1.30621,
LOC105377623,1.30604,
USP38,1.30604,
ZBTB20-AS3,1.30604,
SNORD74B,1.30604,
SSH2,1.30604,
PTPRK,1.3055,
FOXP2,1.30242,
LOC102723899,1.29647,
SNORA105A,1.29647,
SNORA105B,1.29647,
EFL1,1.29647,
LINC01583,1.29647,
MEX3B,1.29647,
RBMXL2,1.29647,
DBT,1.29647,
LRRC39,1.29647,
MIR553,1.29647,
RTCA,1.29647,
RTCA-AS1,1.29647,
SASS6,1.29647,
TRMT13,1.29647,
HEXA,1.28631,
HEXA-AS1,1.28631,
TMEM202,1.28631,
TMEM202-AS1,1.28631,
SLC36A4,1.28631,
LINC02006,1.2854,
LINC02533,1.26477,
MYCT1,1.26204,
VIP,1.26204,
FAM168A,1.26204,
GPR158-AS1,1.25504,
LINC00158,1.25285,
AGT,1.25285,
COG2,1.25285,
LINC01737,1.25285,
ZNF330,1.24595,
LOC102724156,1.23755,
KIAA1324L,1.23755,
H3.Y,1.23755,
LINC01043,1.22525,
LOC101928730,1.22525,
CMAHP,1.22105,
RIPOR2,1.22105,
ENTPD6,1.22032,
PYGB,1.22032,
IGHV1OR15-3,1.22032,
LOC642131,1.22032,
REREP3,1.22032,
MAP2K3,1.21528,
NATD1,1.21528,
TMEM11,1.21528,
B3GNT10,1.21158,
FBXW2,1.21158,
MEGF9,1.21158,
PSMD5,1.21158,
CYGB,1.21158,
PRCD,1.21158,
SNHG16,1.21158,
SNORD1A,1.21158,
SNORD1B,1.21158,
SNORD1C,1.21158,
ST6GALNAC2,1.21158,
ADGRG1,1.21158,
ADGRG3,1.21158,
ADGRG5,1.21158,
DRC7,1.21158,
KATNB1,1.21158,
CLDN11,1.18574,
MIR6828,1.18574,
SKIL,1.18574,
CTLA4,1.18368,
GOLGA8IP,1.18329,
WHAMMP3,1.18329,
ATP10D,1.17618,
COMMD8,1.17618,
CORIN,1.17618,
ALDH6A1,1.17495,
BBOF1,1.17495,
COQ6,1.17495,
ENTPD5,1.17495,
FAM161B,1.17495,
ZNF410,1.17495,
AFDN-DT,1.1741,
AACSP1,1.1741,
ZFP2,1.1741,
ZNF354A,1.1741,
ZNF354B,1.1741,
FAM13A-AS1,1.1741,
HERC3,1.1741,
NAP1L5,1.1741,
SMIM17,1.1741,
ZFP28,1.1741,
ZNF470,1.1741,
ZNF471,1.1741,
ZNF667,1.1741,
ZNF667-AS1,1.1741,
ZNF71,1.1741,
ZNF835,1.1741,
LOC100505715,1.1741,
LOC101928063,1.1741,
ZNF155,1.1741,
ZNF221,1.1741,
ZNF230,1.1741,
ZNF45,1.1741,
IGSF6,1.1741,
METTL9,1.1741,
ERCC5,1.1741,
TSPAN8,1.16823,
KRTAP21-1,1.15653,
KRTAP21-2,1.15653,
KRTAP21-3,1.15653,
KRTAP7-1,1.15653,
KRTAP8-1,1.15653,
LTBP3,1.15042,
MALAT1,1.15042,
MASCRNA,1.15042,
SCYL1,1.15042,
SSSCA1,1.15042,
SSSCA1-AS1,1.15042,
TALAM1,1.15042,
LOC100505635,1.14938,
MOCS1,1.14938,
ADCK5,1.14529,
ARHGAP39,1.14529,
C8orf82,1.14529,
CPSF1,1.14529,
CYHR1,1.14529,
FOXH1,1.14529,
GPT,1.14529,
KIFC2,1.14529,
LOC101928902,1.14529,
LRRC14,1.14529,
LRRC24,1.14529,
MFSD3,1.14529,
MIR6849,1.14529,
MIR6893,1.14529,
MIR939,1.14529,
PPP1R16A,1.14529,
RECQL4,1.14529,
SLC39A4,1.14529,
TONSL,1.14529,
TONSL-AS1,1.14529,
VPS28,1.14529,
BDP1,1.14529,
LINC02197,1.14529,
PMCHL2,1.14529,
FAM167A,1.14506,
FAM167A-AS1,1.14506,
LOC100129129,1.14506,
TDH,1.14506,
NIPBL-DT,1.13212,
PPP1R2B,1.13187,
TIMD4,1.13187,
LOC101929626,1.13187,
LOC110117498,1.13187,
LURAP1,1.13187,
POMGNT1,1.13187,
RAD54L,1.13187,
TSPAN1,1.13187,
FBXO36,1.12584,
TRIP12,1.12584,
LOC101928847,1.1221,
IDH3B,1.11995,
MIR1292,1.11995,
NOP56,1.11995,
SNORA51,1.11995,
SNORD110,1.11995,
SNORD56,1.11995,
SNORD57,1.11995,
SNORD86,1.11995,
TMC2,1.11995,
ZNF343,1.11995,
CFAP53,1.11995,
CXXC1,1.11995,
MBD1,1.11995,
LINC01572,1.11956,
PMFBP1,1.11956,
FAM160A1,1.11135,
PRSS48,1.11135,
WARS2,1.11135,
WARS2-IT1,1.11135,
MAP3K21,1.11003,
AGK,1.10978,
KIAA1147,1.10978,
LINC01736,1.10978,
CHIC2,1.10805,
RPL21P44,1.10805,
GPX3,1.10231,
IRGM,1.10231,
TNIP1,1.10231,
ZNF300,1.10231,
ZNF300P1,1.10231,
LINC02315,1.10069,
MTRNR2L9,1.09694,
LINC01449,1.08894,
AAGAB,1.08894,
IQCH,1.08894,
ALX1,1.08894,
LINC02450,1.08894,
BTBD10,1.08894,
PTH,1.08894,
LACTB2,1.08753,
LACTB2-AS1,1.08753,
TRAM1,1.08753,
LOC105372069,1.08753,
MIR21,1.08753,
LINC01146,1.08753,
LOC101928791,1.08753,
ASAH2B,1.08753,
FHL5,1.07797,
UFL1,1.07797,
ERN1,1.07675,
SNHG25,1.07675,
SNORA50C,1.07675,
SNORD104,1.07675,
TEX2,1.07675,
CCDC134,1.07427,
MEI1,1.07427,
SREBF2,1.07427,
SREBF2-AS1,1.07427,
AHCTF1,1.07241,
ZNF670,1.07241,
ZNF670-ZNF695,1.07241,
ZNF695,1.07241,
SNTG1,1.07233,
GRM7-AS2,1.07233,
LINC01101,1.07233,
RPL5,1.07233,
SNORA66,1.07233,
SNORD21,1.07233,
HEYL,1.07002,
HPCAL4,1.07002,
NT5C1A,1.07002,
PABPC4,1.07002,
PABPC4-AS1,1.07002,
PPIEL,1.07002,
SNORA55,1.07002,
ACTG1P20,1.07002,
CD164L2,1.07002,
FCN3,1.07002,
GPR3,1.07002,
MAP3K6,1.07002,
SYTL1,1.07002,
TMEM222,1.07002,
WASF2,1.07002,
WDTC1,1.07002,
ICMT,1.06845,
LINC00337,1.06845,
LOC102724450,1.06845,
RNF207,1.06845,
RPL22,1.06845,
LYSMD3,1.05985,
MBLAC2,1.05985,
POLR3G,1.05985,
MIR1302-5,1.05831,
MIR645,1.05831,
PTPN1,1.05831,
RIPOR3,1.05831,
SFPQ,1.05157,
TMEM35B,1.05157,
ZMYM1,1.05157,
ZMYM6,1.05157,
MIR4425,1.05157,
ADM,1.04383,
SBF2,1.04383,
LINC02341,1.03646,
LIN7A,1.03646,
LINC01490,1.03646,
MYF5,1.03646,
MYF6,1.03646,
CCT6P3,1.03633,
ERV3-1,1.03633,
ERV3-1-ZNF117,1.03633,
SNORA15B-1,1.03633,
SNORA15B-2,1.03633,
SNORA22C,1.03633,
ZNF117,1.03633,
ZNF273,1.03633,
BARHL2,1.03633,
SNORD3G,1.03633,
LINC01142,1.03633,
MIR3686,1.03423,
LINC01393,1.03423,
MDFIC,1.03423,
LOC100130264,1.02924,
FGD6,1.0164,
NR2C1,1.0164,
LOC91450,1.01591,
TBC1D2B,1.01591,
RSPO2,1.01318,
GPAT3,1.01318,
LINC02273,1.01318,
CP,1.01318,
HPS3,1.01318,
TM4SF18,1.01318,
ANKRD44-IT1,1.01318,
LOC101927596,1.01318,
TRHDE-AS1,1.01318,
ADRA2B,1.0092,
ASTL,1.0092,
CIAO1,1.0092,
DUSP2,1.0092,
SNORA112,1.0092,
SNRNP200,1.0092,
STARD7,1.0092,
STARD7-AS1,1.0092,
TMEM127,1.0092,
LINC01105,0.999986,
LINC01810,0.999986,
LOC400940,0.999986,
MIR7158,0.999986,
OR56A1,0.995145,
OR56A4,0.995145,
OR56B4,0.995145,
LOC101928254,0.993736,
LOC101928283,0.993736,
MIR4460,0.993736,
EIF1,0.993736,
FKBP10,0.993736,
GAST,0.993736,
HAP1,0.993736,
JUP,0.993736,
KLHL10,0.993736,
KRT42P,0.993736,
NT5C3B,0.993736,
P3H4,0.993736,
CCDC17,0.993736,
GPBP1L1,0.993736,
RPS15AP10,0.993736,
LINC02055,0.990776,
PRL,0.990614,
GPM6A,0.968305,
MXI1,0.968305,
FAM198B-AS1,0.965918,
GASK1B,0.965918,
TMEM144,0.965918,
LINC00488,0.963293,
MIR8068,0.95994,
MNDA,0.95994,
PYHIN1,0.95994,
ADAMTS6,0.953357,
CD53,0.952952,
CNBD2,0.945866,
EPB41L1,0.945866,
LOC100130373,0.945866,
NORAD,0.945866,
ARL16,0.945866,
CCDC137,0.945866,
HGS,0.945866,
MIR6786,0.945866,
MRPL12,0.945866,
OXLD1,0.945866,
PDE6G,0.945866,
SLC25A10,0.945866,
TSPAN10,0.945866,
LOC107984974,0.945866,
LOC646030,0.945866,
MIR4733,0.945866,
RNF135,0.945866,
LINC01693,0.945866,
LOC91548,0.945866,
LPGAT1,0.945866,
NEK2,0.945866,
AMPD1,0.945866,
CSDE1,0.945866,
DENND2C,0.945866,
NRAS,0.945866,
SIKE1,0.945866,
FLT3,0.944637,
PAN3-AS1,0.944637,
AMOTL1,0.943247,
CNR1,0.931033,
SPACA1,0.931033,
HIST1H2AG,0.931033,
HIST1H2AH,0.931033,
HIST1H2BJ,0.931033,
HIST1H2BK,0.931033,
HIST1H4I,0.931033,
MIR3143,0.931033,
PRSS16,0.931033,
LINC01861,0.931033,
OR7E12P,0.931033,
TSSC2,0.931033,
ZNF195,0.931033,
CASC19,0.912416,
CASC21,0.912416,
CCAT1,0.912416,
ERVFRD-1,0.912416,
SMIM13,0.912416,
SLC12A8,0.912416,
ZNF148,0.912416,
RIT2,0.912416,
ABHD2,0.912416,
RLBP1,0.912416,
CAPN2,0.912416,
TP53BP2,0.912416,
LINC00353,0.904391,
LINC01040,0.904391,
BTAF1,0.904391,
FGFBP3,0.904391,
TNKS2,0.904391,
LINC01487,0.896096,
MME,0.896096,
LINC01848,0.877097,
CNGB1,0.877097,
KIFC3,0.877097,
LOC388282,0.877097,
MIR6772,0.877097,
PCNA,0.875291,
PCNA-AS1,0.875291,
GABARAPL3,0.875157,
ZNF774,0.875157,
DDX56,0.875039,
OGDH,0.875039,
TMED4,0.875039,
GPAT2,0.863199,
STAG1,0.863037,
LINC01886,0.863037,
DLGAP1-AS5,0.863037,
AGRN,0.863037,
C1orf159,0.863037,
HES4,0.863037,
ISG15,0.863037,
KLHL17,0.863037,
LINC02593,0.863037,
LOC100288175,0.863037,
NOC2L,0.863037,
PERM1,0.863037,
PLEKHN1,0.863037,
RNF223,0.863037,
SAMD11,0.863037,
CNR2,0.863037,
ELOA,0.863037,
ELOA-AS1,0.863037,
FUCA1,0.863037,
GALE,0.863037,
HMGCL,0.863037,
LYPLA2,0.863037,
PITHD1,0.863037,
PTPRJ,0.86249,
GPAM,0.86249,
LINC01288,0.851762,
MIR320B2,0.847386,
LOC101928590,0.846895,
LOC102723427,0.843419,
CCDC172,0.843167,
PNLIPRP3,0.843167,
GPR160,0.832679,
LOC100128164,0.832679,
SEC62,0.832679,
ESM1,0.831553,
GZMA,0.831553,
GZMK,0.831553,
LOC102467081,0.831553,
OSTN,0.827997,
OSTN-AS1,0.827997,
NXPH2,0.827997,
SPOPL,0.827997,
CLEC19A,0.827997,
SYT17,0.827997,
TMC5,0.827997,
LINC00440,0.825113,
LINC01047,0.825113,
GTF2IRD1P1,0.824887,
CLSTN1,0.824887,
CTNNBIP1,0.824887,
GRIA2,0.801622,
PKP2,0.800265,
CRYZL2P,0.800265,
RASAL2-AS1,0.800265,
FRS2,0.794473,
SNORA113,0.794473,
YEATS4,0.794473,
PLD1,0.793706,
TMEM212,0.793706,
TMEM212-AS1,0.793706,
LYPD6B,0.788332,
CCDC92,0.788332,
DNAH10,0.788332,
ZNF664,0.788332,
RIMKLB,0.788098,
DUSP19,0.785632,
NCKAP1,0.785632,
NUP35,0.785632,
AGTR1,0.785061,
C22orf24,0.785061,
DEPDC5,0.785061,
YWHAH,0.785061,
PTPRZ1,0.782753,
NCK2,0.782753,
SUGT1P3,0.782753,
TPTE2P5,0.782753,
GABRB1,0.781658,
CHORDC1,0.781658,
NAALAD2,0.781658,
RGS21,0.781658,
CBX5,0.780251,
COPZ1,0.780251,
GPR84,0.780251,
HNRNPA1,0.780251,
HNRNPA1P10,0.780251,
ITGA5,0.780251,
MIR148B,0.780251,
NFE2,0.780251,
SCAT2,0.780251,
ZNF385A,0.780251,
LINC00382,0.777082,
LINC01080,0.777082,
C12orf60,0.777082,
GUCY2C,0.777082,
H2AFJ,0.777082,
HIST4H4,0.777082,
SMCO3,0.777082,
WBP11,0.777082,
C2orf81,0.768233,
CCDC142,0.768233,
DCTN1,0.768233,
DCTN1-AS1,0.768233,
INO80B,0.768233,
INO80B-WBP1,0.768233,
LBX2,0.768233,
LBX2-AS1,0.768233,
MOGS,0.768233,
MRPL53,0.768233,
PCGF1,0.768233,
RTKN,0.768233,
TTC31,0.768233,
WBP1,0.768233,
WDR54,0.768233,
LINC02429,0.766418,
CD69,0.750935,
CLEC2A,0.750935,
CLEC2B,0.750935,
CLECL1,0.750935,
KLRF1,0.750935,
KLRF2,0.750935,
CRISPLD1,0.750424,
ANKDD1A,0.741975,
KBTBD13,0.741975,
MTFMT,0.741975,
PDCD7,0.741975,
RASL12,0.741975,
SLC51B,0.741975,
SPG21,0.741975,
UBAP1L,0.741975,
LOC100996251,0.739371,
SLC16A1-AS1,0.739371,
RNF217,0.731091,
RNF217-AS1,0.731091,
ANKH,0.731091,
LOC100130744,0.731091,
OTULIN,0.731091,
PPIC,0.731091,
SNX24,0.731091,
LRRTM1,0.731091,
LOC100130075,0.731091,
MDM2,0.731091,
SLC35E3,0.731091,
FLJ12825,0.731091,
HOXC-AS1,0.731091,
HOXC-AS2,0.731091,
HOXC-AS3,0.731091,
HOXC10,0.731091,
HOXC4,0.731091,
HOXC5,0.731091,
HOXC6,0.731091,
HOXC8,0.731091,
HOXC9,0.731091,
LINC02381,0.731091,
LOC100240734,0.731091,
LOC100240735,0.731091,
MIR196A2,0.731091,
MIR615,0.731091,
LOC105370024,0.731091,
SRRM4,0.731091,
AIFM2,0.731091,
H2AFY2,0.731091,
SAR1A,0.731091,
TYSND1,0.731091,
LOC102723833,0.731091,
CD160,0.731091,
RNF115,0.731091,
CHEK1,0.726904,
EI24,0.726904,
STT3A,0.726904,
STT3A-AS1,0.726904,
CWH43,0.718358,
OCIAD2,0.718358,
CAVIN1,0.717531,
STAT3,0.717531,
STAT5A,0.717531,
CDC123,0.717531,
NUDT5,0.717531,
MIR3166,0.709595,
RAB38,0.709595,
DSCC1,0.70228,
TAF2,0.70228,
AVL9,0.700571,
LSM5,0.700571,
SEC24D,0.700571,
IGFBP2,0.700571,
IGFBP5,0.700571,
CACNG4,0.69893,
CACNG5,0.69893,
MIR634,0.69893,
LOC104613533,0.69893,
ST8SIA2,0.69893,
FAM30A,0.697863,
MIR4507,0.697863,
MIR4537,0.697863,
MIR4474,0.696634,
MLLT3,0.696634,
SUSD6,0.696634,
OR10A7,0.691973,
OR6C1,0.691973,
OR6C3,0.691973,
OR6C6,0.691973,
OR6C65,0.691973,
OR6C74,0.691973,
OR6C75,0.691973,
PCAT4,0.691438,
SLC9A9-AS1,0.691438,
CELF3,0.691438,
RIIAD1,0.691438,
SNX27,0.691438,
MIR7150,0.68545,
GRK4,0.68545,
HTT,0.68545,
HTT-AS,0.68545,
ARL1,0.68545,
SPIC,0.68545,
C11orf74,0.68545,
RAG1,0.68545,
RAG2,0.68545,
BCAS2,0.68545,
FAM98C,0.672673,
RASGRP4,0.672673,
SPRED3,0.672673,
DCP1A,0.668157,
SNORD38C,0.668157,
TKT,0.668157,
ARL14,0.668157,
MFSD4B,0.667834,
SLC16A10,0.667834,
CABYR,0.666531,
OSBPL1A,0.666531,
TTC39C,0.666531,
C11orf65,0.665041,
KDELC2,0.665041,
SLC2A10,0.664407,
FAM174A,0.660668,
LOC100500773,0.659669,
MATN4,0.659669,
PI3,0.659669,
RBPJL,0.659669,
SEMG1,0.659669,
SEMG2,0.659669,
SLPI,0.659669,
WFDC12,0.659669,
WFDC5,0.659669,
TMEM232,0.652953,
OLFM5P,0.652953,
OR51I2,0.652953,
OR52D1,0.652953,
UBQLN3,0.652953,
UBQLNL,0.652953,
GON7,0.650645,
ITPK1,0.650645,
ITPK1-AS1,0.650645,
MOAP1,0.650645,
TMEM251,0.650645,
COA4,0.650645,
DNAJB13,0.650645,
PAAF1,0.650645,
UCP2,0.650645,
CENPM,0.648794,
MIR33A,0.648794,
MIR378I,0.648794,
SHISA8,0.648794,
TNFRSF13C,0.648794,
CHD9,0.648794,
PROKR1,0.643766,
C2orf66,0.643766,
CCDC150,0.643766,
GTF3C3,0.643766,
RNASEH2B-AS1,0.635829,
ABRAXAS1,0.626095,
MRPS18C,0.626095,
DNAJC19,0.621586,
FXR1,0.621586,
LINC00442,0.607389,
LOC107984132,0.607389,
POU6F2-AS1,0.60719,
SNORA20B,0.60719,
RNF5P1,0.60242,
SCFD2,0.60182,
ATF7IP,0.60182,
PLBD1,0.60182,
PLBD1-AS1,0.60182,
MIR6863,0.596974,
AKAP12,0.587599,
RMND1,0.587599,
ZBTB2,0.587599,
CHSY1,0.58642,
LRRK1,0.58642,
EEF1AKMT2,0.584949,
FAM53B,0.584949,
FAM53B-AS1,0.584949,
LHPP,0.584949,
CASP2,0.570172,
CLCN1,0.570172,
FAM131B,0.570172,
GSTK1,0.570172,
LOC105375545,0.570172,
TAS2R39,0.570172,
TAS2R40,0.570172,
TMEM139,0.570172,
DPRXP4,0.570172,
ABCA17P,0.570172,
ABCA3,0.570172,
DNASE1L2,0.570172,
E4F1,0.570172,
ECI1,0.570172,
LOC106660606,0.570172,
MIR3677,0.570172,
MIR4717,0.570172,
MIR940,0.570172,
RNPS1,0.570172,
MIR7855,0.570172,
PLEKHG3,0.570172,
SPTB,0.570172,
XCL1,0.570172,
XCL2,0.570172,
ABT1,0.569625,
HMGN4,0.569625,
LOC105374988,0.569625,
ZNF322,0.569625,
GUSBP1,0.566197,
CRTAM,0.557474,
NAV2-AS2,0.556152,
ALG10,0.553116,
SNORA95,0.540115,
GSTA5,0.527885,
ATP13A2,0.527885,
CROCC,0.527885,
MFAP2,0.527885,
SDHB,0.527885,
LRP1-AS,0.525296,
MIR1228,0.525296,
NDUFA4L2,0.525296,
NXPH4,0.525296,
SHMT2,0.525296,
STAC3,0.525296,
SKP1,0.514437,
TCF7,0.514437,
CYC1,0.511658,
EXOSC4,0.511658,
GPAA1,0.511658,
HGH1,0.511658,
MAF1,0.511658,
MIR6847,0.511658,
MROH1,0.511658,
SHARPIN,0.511658,
WDR97,0.511658,
ZNF644,0.475661,
EIF2A,0.462519,
SERP1,0.462519,
LOC100129617,0.458167,
MIR6504,0.458167,
ACSF2,0.452801,
CHAD,0.452801,
EME1,0.452801,
LRRC59,0.452801,
MRPL27,0.452801,
MYCBPAP,0.452801,
RSAD1,0.452801,
XYLT2,0.452801,
BTF3L4,0.44982,
KTI12,0.44982,
RAB3B,0.44982,
TXNDC12,0.44982,
TXNDC12-AS1,0.44982,
MAPK14,0.449568,
SLC26A8,0.449568,
IRF8,0.449568,
MIR6774,0.449568,
SLC24A2,0.437954,
ANXA2R,0.434089,
FLJ32255,0.434089,
LOC100132356,0.434089,
LOC100506639,0.434089,
LOC153684,0.434089,
LOC648987,0.434089,
C5orf24,0.434089,
CAMLG,0.434089,
DDX46,0.434089,
SEC24A,0.434089,
TXNDC15,0.434089,
OR5H15,0.434089,
OR5H2,0.434089,
OR5H6,0.434089,
KIAA1671,0.434089,
LOC100128531,0.434089,
DNAH7,0.434089,
LINC01090,0.434089,
SLFN11,0.434089,
MCMBP,0.434089,
MIR4682,0.434089,
SEC23IP,0.434089,
LOC101928123,0.433885,
PSEN1,0.433885,
RGS18,0.431424,
LINC02050,0.428792,
MIR8485,0.428792,
P2RX3,0.428792,
PRG2,0.428792,
PRG3,0.428792,
SSRP1,0.428792,
FMNL3,0.425928,
PRPF40B,0.425928,
TMBIM6,0.425928,
CTHRC1,0.405512,
DCAF13,0.405512,
LOC105375690,0.405512,
SLC25A32,0.405512,
CLGN,0.405512,
SCOC,0.405512,
SCOC-AS1,0.405512,
BID,0.405512,
LINC00528,0.405512,
CUL4A,0.405512,
F10,0.405512,
F10-AS1,0.405512,
F7,0.405512,
LAMP1,0.405512,
MIR8075,0.405512,
PCID2,0.405512,
PROZ,0.405512,
C12orf74,0.405512,
PLEKHG7,0.405512,
KIAA0319L,0.405512,
NCDN,0.405512,
ZMYM4,0.405512,
ZMYM4-AS1,0.405512,
WDR36,0.38967,
KDM2B,0.38967,
MIR548AQ,0.38967,
MORN3,0.38967,
ORAI1,0.38967,
C1orf158,0.373858,
HNRNPCL1,0.373858,
HNRNPCL3,0.373858,
HNRNPCL4,0.373858,
LINC01784,0.373858,
PRAMEF1,0.373858,
PRAMEF11,0.373858,
PRAMEF12,0.373858,
PRAMEF2,0.373858,
PRAMEF4,0.373858,
PRAMEF7,0.373858,
PRAMEF8,0.373858,
FAM169A,0.357257,
LOC441086,0.357257,
NSA2,0.357257,
SPP1,0.357257,
VWC2L,0.357257,
NUP88,0.357257,
ARL10,0.35161,
CLTB,0.35161,
HIGD2A,0.35161,
KIAA1191,0.35161,
MIR1271,0.35161,
NOP16,0.35161,
SIMC1,0.35161,
RFX2,0.35161,
LOC100652768,0.351358,
PAFAH1B2,0.351358,
PCSK7,0.351358,
RNF214,0.351358,
SIDT2,0.351358,
TAGLN,0.351358,
ANHX,0.348235,
ZNF10,0.348235,
ZNF268,0.348235,
ZNF891,0.348235,
JMJD1C,0.344007,
JMJD1C-AS1,0.344007,
LOC105378330,0.344007,
REEP3,0.344007,
SIRLNT,0.343047,
MIR548A2,0.342052,
MYB,0.342052,
WWC2,0.338828,
WWC2-AS1,0.338828,
WWC2-AS2,0.338828,
MTRNR2L6,0.331158,
DCUN1D5,0.327718,
LINC01163,0.323932,
GDAP2,0.323932,
MIR5681A,0.323236,
MIR5681B,0.323236,
SH3D19,0.323236,
OR5B12,0.323236,
OR5B2,0.323236,
OR5B21,0.323236,
MX1,0.307927,
TMPRSS2,0.307927,
C1orf140,0.307927,
LINC02010,0.301432,
MLYCD,0.298967,
OSGIN1,0.298967,
HERC2,0.298309,
HSD17B3,0.289419,
HSD17B3-AS1,0.289419,
SLC35D2,0.289419,
